uri;nome;idLegislaturaInicial;idLegislaturaFinal;nomeCivil;cpf;siglaSexo;urlRedeSocial;urlWebsite;dataNascimento;dataFalecimento;ufNascimento;municipioNascimento
https://dadosabertos.camara.leg.br/api/v2/deputados/220597;Thiago Flores;57;57;THIAGO LEITE FLORES PEREIRA;;M;https://www.instagram.com/deputadothiagoflores, https://www.youtube.com/channel/UCF6Ks4RTqfjqxPMqUTotKkg, https://www.facebook.com/depthiagoflores, https://twitter.com/depthiagoflores;;1980-07-03;;SP;Ribeirão Preto
https://dadosabertos.camara.leg.br/api/v2/deputados/220684;Tião Medeiros;57;57;SEBASTIÃO HENRIQUE DE MEDEIROS;;M;;;1983-01-08;;PR;Paranavaí
https://dadosabertos.camara.leg.br/api/v2/deputados/160976;Tiririca;54;57;FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA;;M;;;1965-05-01;;CE;Itapipoca
https://dadosabertos.camara.leg.br/api/v2/deputados/178934;Toninho Wandscheer;55;57;ANTONIO WANDSCHEER;;M;;;1950-08-31;;PR;Foz do Iguaçu
https://dadosabertos.camara.leg.br/api/v2/deputados/157130;Túlio Gadêlha;56;57;TÚLIO GADÊLHA SALES DE MELO;;M;https://www.facebook.com/TulioGadelhaOficial, https://www.instagram.com/tulio.gadelha, https://twitter.com/tuliogadelha;;1987-11-12;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/223398;Ulisses Guimarães;57;57;ULISSES SUAID PORTO GUIMARÃES BORGES;;M;;;1989-02-22;;MG;Poços de Caldas
https://dadosabertos.camara.leg.br/api/v2/deputados/160610;Valmir Assunção;54;57;VALMIR CARLOS DA ASSUNÇÃO;;M;;;1964-12-17;;BA;Itamaraju
https://dadosabertos.camara.leg.br/api/v2/deputados/74376;Vander Loubet;52;57;VANDER LUIZ DOS SANTOS LOUBET;;M;https://twitter.com/vanderloubet, https://www.instagram.com/vanderloubet;;1964-01-22;;MS;Porto Murtinho
https://dadosabertos.camara.leg.br/api/v2/deputados/204396;Vermelho;56;57;NELSI COGUETTO MARIA;;M;https://www.instagram.com/deputado_vermelho, https://twitter.com/depvermelho, https://www.facebook.com/vermelhodeputadofederal;;1959-03-01;;PR;Francisco Beltrão
https://dadosabertos.camara.leg.br/api/v2/deputados/74283;Vicentinho;52;57;VICENTE PAULO DA SILVA;;M;https://twitter.com/Vicentinhopt, https://www.facebook.com/DeputadoFederalVicentinho, https://www.instagram.com/vicentinho_pt, https://youtube.com/DeputadoFederalVicentinhoPTSP;;1956-04-08;;RN;Santa Cruz
https://dadosabertos.camara.leg.br/api/v2/deputados/137070;Vicentinho Júnior;55;57;VICENTE ALVES DE OLIVEIRA JUNIOR;;M;;;1985-04-11;;GO;Goiânia
https://dadosabertos.camara.leg.br/api/v2/deputados/141555;Vinicius Carvalho;53;57;VINICIUS RAPOZO DE CARVALHO;;M;https://www.facebook.com/ViniciusCarvalhoOficial, https://www.instagram.com/viniciuscarvalhooficial, https://twitter.com/falecomvinicius, https://youtube.com/channel/UC0jfgVGfyujPS4YeBjTdJpw;viniciuscarvalho.com.br, viniciuscarvalho.com/blog;1966-01-07;;RJ;Rio de Janeiro
https://dadosabertos.camara.leg.br/api/v2/deputados/160591;Vinicius Gurgel;54;57;VINICIUS DE AZEVEDO GURGEL;;M;;;1978-07-31;;AP;Macapá
https://dadosabertos.camara.leg.br/api/v2/deputados/178992;Vitor Lippi;55;57;VITOR LIPPI;;M;https://www.facebook.com/vitorlippi, https://www.instagram.com/vitorlippi, https://twitter.com/DepVitorLippi;;1959-05-18;;SP;Sorocaba
https://dadosabertos.camara.leg.br/api/v2/deputados/91228;Waldemar Oliveira;57;57;WALDEMAR DE ANDRADA IGNÁCIO DE OLIVEIRA;;M;https://www.instagram.com/waldemaroliveiraoficial, https://www.facebook.com/waldemaroliveiraoficial, https://twitter.com/waldemarolivei;;1972-11-29;;PE;Recife
https://dadosabertos.camara.leg.br/api/v2/deputados/160569;Waldenor Pereira;54;57;WALDENOR ALVES PEREIRA FILHO;;M;;;1954-03-08;;BA;Caculé
https://dadosabertos.camara.leg.br/api/v2/deputados/220601;Washington Quaquá;57;57;WASHINGTON LUIZ CARDOSO SIQUEIRA;;M;https://www.instagram.com/washington.quaqua.5, https://twitter.com/quaqua1313, https://www.facebook.com/Washington.Quaqua.13;;1971-05-31;;RJ;São Gonçalo
https://dadosabertos.camara.leg.br/api/v2/deputados/160518;Weliton Prado;54;57;WELITON FERNANDES PRADO;;M;https://www.instagram.com/weliton.prado;;1975-08-24;;MG;Uberlândia
https://dadosabertos.camara.leg.br/api/v2/deputados/74043;Wellington Roberto;52;57;JOSÉ WELLINGTON ROBERTO;;M;;;1959-05-19;;PB;São José de Piranhas
https://dadosabertos.camara.leg.br/api/v2/deputados/224333;Welter;57;57;ELTON CARLOS WELTER;;M;https://twitter.com/DeputadoWelter, https://www.instagram.com/eltonwelter, https://www.facebook.com/dep.welter;;1968-11-23;;PR;Toledo
https://dadosabertos.camara.leg.br/api/v2/deputados/74044;Wilson Santiago;52;57;JOSÉ WILSON SANTIAGO;;M;;;1957-06-10;;PB;Uiraúna
https://dadosabertos.camara.leg.br/api/v2/deputados/182146;Wolmer Araújo;56;57;WOLMER DE AZEVEDO ARAUJO;;M;;;1977-08-11;;MA;São Luís
https://dadosabertos.camara.leg.br/api/v2/deputados/220564;Yandra Moura;57;57;YANDRA BARRETO FERREIRA;;F;https://www.instagram.com/yandramourase, https://www.facebook.com/yandramourase, https://twitter.com/yandramourase, https://youtube.com/Yandramourase;;1994-04-25;;SE;Aracaju
https://dadosabertos.camara.leg.br/api/v2/deputados/220660;Yury do Paredão;57;57;YURY BRUNO ALENCAR ARAUJO;;M;https://www.instagram.com/yurydoparedao, https://twitter.com/yurydoparedao;;1988-05-31;;CE;Juazeiro do Norte
https://dadosabertos.camara.leg.br/api/v2/deputados/230768;Zé Adriano;57;57;JOSE ADRIANO RIBEIRO DA SILVA;;M;;;1966-03-18;;AC;Rio Branco
https://dadosabertos.camara.leg.br/api/v2/deputados/220536;Zé Haroldo Cathedral;57;57;JOSÉ HAROLDO FIGUEIREDO CAMPOS;;M;;;1982-03-22;;MT;Cuiabá
https://dadosabertos.camara.leg.br/api/v2/deputados/204559;Zé Neto;56;57;JOSÉ CERQUEIRA DE SANTANA NETO;;M;;;1964-03-30;;BA;Feira de Santana
https://dadosabertos.camara.leg.br/api/v2/deputados/160632;Zé Silva;54;57;JOSÉ SILVA SOARES;;M;https://www.facebook.com/deputadofederalzesilva, https://twitter.com/ZeSilva_?t=FMvtU0UvtQUawDXz6Bp3kA&s=08, https://www.instagram.com/depzesilva, https://youtube.com/deputadozesilva;;1963-05-11;;MG;Iturama
https://dadosabertos.camara.leg.br/api/v2/deputados/220558;Zé Trovão;57;57;MARCOS ANTONIO PEREIRA GOMES;;M;;;1988-07-22;;SP;São Paulo
https://dadosabertos.camara.leg.br/api/v2/deputados/204517;Zé Vitor;56;57;JOSE VITOR DE RESENDE AGUIAR;;M;https://www.facebook.com/zevitorMG, https://www.instagram.com/zevitormg;;1984-11-01;;MG;Araguari
https://dadosabertos.camara.leg.br/api/v2/deputados/160592;Zeca Dirceu;54;57;JOSÉ CARLOS BECKER DE OLIVEIRA E SILVA;;M;http://www.twitter.com/zeca_dirceu, https://www.facebook.com/deputadofederalzecadirceu/, https://www.instagram.com/zecadirceuoficial;www.zecadirceu.com.br;1978-06-21;;PR;Umuarama
https://dadosabertos.camara.leg.br/api/v2/deputados/220592;Zezinho Barbary;57;57;JOSÉ ESTEPHAN AMORIM BARBARY FILHO;;M;https://www.facebook.com/ZezinhoBarbary;;1966-05-28;;AC;Porto Walter
https://dadosabertos.camara.leg.br/api/v2/deputados/220552;Zucco;57;57;LUCIANO LORENZINI ZUCCO;;M;;;1974-03-09;;RS;Alegrete
